T_Return,SP_Return,T_Saturation,T_Outdoor,RH_Supply,RH_Return,RH_Outdoor,Energy,Power,overheat_flag
19.424999,22.5,19.199999,10.9,53.59,45.48666533,93.0,0.0,0.0,0
19.385,22.5,19.18,10.9,53.599998,45.53333167,93.0,0.0,0.0,0
19.365,22.5,19.139999,10.9,53.639999,45.579998,93.0,0.0,0.0,0
19.324999,22.5,19.119999,10.9,53.68,45.649998,93.0,0.0,0.0,0
19.285,22.5,19.1,10.9,53.699997,45.709999,93.0,0.0,0.0,0
19.25,22.5,19.059999,10.9,53.73,45.779999,90.0,0.0,0.0,0
19.244999,22.5,19.059999,10.9,53.77,45.73,87.0,0.0,0.0,0
19.244999,22.5,19.039999,9.9,53.75,45.66,87.0,0.0,0.0,0
19.244999,22.5,19.0,10.9,53.75,45.59,87.0,0.0,0.0,0
19.244999,22.5,19.0,11.9,53.709999,45.56166633,87.0,0.0,0.0,0
19.24,22.5,18.98,11.9,53.709999,45.53333267,87.0,0.0,0.0,0
19.234999,22.5,18.98,11.9,53.709999,45.504999,84.5,0.0,0.0,0
19.234999,22.5,18.98,12.9,53.709999,45.47666533,82.0,0.0,0.0,0
19.234999,22.5,18.959999,12.9,53.709999,45.44833167,84.5,0.0,0.0,0
19.234999,22.5,18.939999,13.9,53.68,45.419998,87.0,0.0,0.0,0
19.23,22.5,18.959999,13.9,53.68,45.34,84.5,0.0,0.0,0
19.234999,22.5,18.92,13.9,53.68,45.23,82.0,0.0,0.0,0
19.234999,22.5,18.959999,13.9,53.66,45.099998,84.5,0.0,0.0,0
19.234999,22.5,18.939999,14.9,53.629997,45.099998,87.0,0.0,0.0,0
19.234999,22.5,18.92,14.9,53.66,45.139999,87.0,0.0,0.0,0
19.234999,22.5,18.92,14.9,53.66,45.169998,87.0,0.0,0.0,0
19.234999,22.5,18.92,15.9,53.629997,45.27,87.0,0.0,0.0,0
19.234999,22.5,18.92,15.9,53.629997,45.369999,87.0,0.0,0.0,0
19.234999,22.5,18.92,15.9,53.68,45.399998,87.0,0.0,0.0,0
19.244999,22.5,18.92,15.9,53.709999,45.494999,87.0,0.0,0.0,0
19.244999,22.5,18.92,14.9,53.709999,45.59,87.0,0.0,0.0,0
19.244999,22.5,18.92,15.9,53.75,45.73,87.0,0.0,0.0,0
19.244999,22.5,18.92,15.9,53.799999,45.879997,87.0,0.0,0.0,0
19.244999,22.5,18.92,15.9,53.84,46.099998,87.0,0.0,0.0,0
19.254999,22.5,18.92,16.9,53.869999,46.27,87.0,0.0,0.0,0
19.254999,22.5,18.92,15.9,53.93,46.469997,87.0,0.0,0.0,0
19.275,22.5,18.92,14.9,54.0,46.57,87.0,0.0,0.0,0
19.254999,22.5,18.939999,15.9,54.039997,46.759998,87.0,0.0,0.0,0
19.254999,22.5,18.939999,15.9,54.119999,46.889999,87.0,0.0,0.0,0
19.285,22.5,18.939999,15.9,54.199997,46.919998,87.0,0.0,0.0,0
19.305,22.5,18.939999,15.9,54.199997,46.93,90.0,0.0,0.0,0
19.324999,22.5,18.959999,14.9,54.299999,46.989998,93.0,0.0,0.0,0
19.314999,22.5,18.959999,14.9,54.389999,47.189999,93.0,0.0,0.0,0
19.314999,22.5,18.959999,14.9,54.439999,47.329998,93.0,0.0,0.0,0
19.295,22.5,18.959999,13.9,54.459999,47.529999,93.0,0.0,0.0,0
19.289999,22.5,18.959999,13.9,54.549999,47.68,93.0,0.0,0.0,0
19.264999,22.5,18.939999,13.9,54.639999,47.789997,93.0,0.0,0.0,0
19.254999,22.5,18.92,13.9,54.699997,47.959999,93.0,0.0,0.0,0
19.254999,22.5,18.939999,13.9,54.759998,47.91,93.0,0.0,0.0,0
19.244999,22.5,18.92,13.9,54.82,48.029999,93.0,0.0,0.0,0
19.244999,22.5,18.92,13.9,54.869999,48.259998,93.0,0.0,0.0,0
19.244999,22.5,18.92,13.9,54.93,48.41,93.0,0.0,0.0,0
19.244999,22.5,18.92,13.9,54.989998,48.529999,93.0,0.0,0.0,0
19.244999,22.5,18.92,13.9,55.02,48.66,93.0,0.0,0.0,0
19.244999,22.5,18.879999,12.9,55.09,48.759998,93.0,0.0,0.0,0
19.244999,22.5,18.92,12.9,55.149998,48.989998,93.0,0.0,0.0,0
19.234999,22.5,18.9,12.9,55.189999,49.049999,93.0,0.0,0.0,0
19.234999,22.5,18.879999,12.9,55.259998,49.049999,93.0,0.0,0.0,0
19.234999,22.5,18.859999,12.9,55.34,49.18,93.0,0.0,0.0,0
19.234999,22.5,18.859999,12.9,55.369999,49.279999,93.0,0.0,0.0,0
19.234999,22.5,18.84,12.9,55.43,49.439999,93.0,0.0,0.0,0
19.234999,22.5,18.84,12.9,55.48,49.469997,93.0,0.0,0.0,0
19.234999,22.5,18.84,12.9,55.549999,49.539997,93.0,0.0,0.0,0
19.215,22.5,18.82,12.9,55.579998,49.539997,93.0,0.0,0.0,0
19.164999,22.5,18.82,12.9,55.629997,49.669998,93.0,0.0,0.0,0
19.164999,22.5,18.799999,12.9,55.66,49.739998,93.0,0.0,0.0,0
19.154999,22.5,18.799999,12.9,55.719997,49.809998,93.0,0.0,0.0,0
19.145,22.5,18.799999,12.9,55.739998,49.84,93.0,0.0,0.0,0
19.125,22.5,18.799999,12.9,55.77,49.93,93.0,0.0,0.0,0
19.125,22.5,18.779999,13.9,55.84,49.989998,93.0,0.0,0.0,0
19.105,22.5,18.76,12.9,55.860001,50.059998,93.0,0.0,0.0,0
19.105,22.5,18.76,12.9,55.889999,50.119999,93.0,0.0,0.0,0
19.094999,22.5,18.74,12.9,55.949997,50.149998,93.0,0.0,0.0,0
19.084999,22.5,18.74,13.9,55.969997,50.239998,93.0,0.0,0.0,0
19.074999,22.5,18.719999,12.9,55.98,50.299999,93.0,0.0,0.0,0
19.064999,22.5,18.719999,13.9,56.049999,50.379997,93.0,0.0,0.0,0
19.035,22.5,18.719999,12.9,56.09,50.41,93.0,0.0,0.0,0
19.035,22.5,18.699999,12.9,56.129997,50.41,93.0,0.0,0.0,0
19.035,22.5,18.68,12.9,56.16,50.41,96.5,0.0,0.0,0
19.014999,22.5,18.68,12.9,56.199997,50.450001,100.0,0.0,0.0,0
19.014999,22.5,18.66,12.9,56.209999,50.439999,100.0,0.0,0.0,0
19.014999,22.5,18.66,12.9,56.239998,50.5,100.0,0.0,0.0,0
18.994999,22.5,18.639999,12.9,56.27,50.619999,100.0,0.0,0.0,0
18.994999,22.5,18.639999,12.9,56.32,50.68,100.0,0.0,0.0,0
18.984999,22.5,18.639999,12.9,56.379997,50.689999,100.0,0.0,0.0,0
18.975,22.5,18.639999,12.9,56.419998,50.700001,100.0,0.0,0.0,0
18.965,22.5,18.639999,12.9,56.459999,50.73,100.0,0.0,0.0,0
21.34,22.5,18.58,12.9,55.389999,43.709999,100.0,10.0,4.896,0
21.189999,22.5,18.58,12.9,55.07,44.379997,100.0,12.0,4.884,0
21.174999,22.5,18.6,12.9,55.209999,44.66,100.0,12.0,4.824,0
21.16,22.5,18.58,12.9,54.989998,44.75,96.5,12.0,4.812,0
21.125,22.5,18.58,12.9,55.02,44.860001,93.0,12.0,4.86,0
21.105,22.5,18.5,12.9,54.869999,44.919998,96.5,12.0,4.836,0
21.094999,22.5,18.459999,13.9,54.779999,44.919998,100.0,12.0,4.8,0
21.094999,22.5,18.48,13.9,54.549999,44.789997,100.0,12.0,4.644,0
21.105,22.5,18.459999,13.9,52.399998,44.619999,100.0,12.0,4.836,0
21.225,22.5,18.5,12.9,48.73,44.389999,100.0,12.0,4.848,0
21.459999,22.5,18.639999,12.9,46.689999,43.939999,100.0,12.0,4.8,0
21.719999,22.5,18.82,12.9,45.02,43.43,100.0,12.0,4.764,0
21.92,22.5,18.98,12.9,44.700001,43.09,100.0,12.0,4.836,0
22.01,22.5,19.059999,11.9,44.27,42.879997,100.0,13.0,4.86,0
22.08,22.5,19.119999,11.9,44.23,42.719997,100.0,11.0,4.848,0
22.129999,22.5,19.139999,11.9,43.939999,42.549999,96.5,13.0,5.004,0
22.16,22.5,19.18,11.9,43.459999,42.279999,93.0,12.0,4.776,0
22.195,22.5,19.16,11.9,43.610001,42.110001,93.0,12.0,4.836,0
22.199999,22.5,19.02,11.9,43.879997,41.950001,93.0,12.0,4.848,0
22.199999,22.5,19.119999,10.9,43.639999,41.899998,93.0,12.0,4.908,0
22.199999,22.5,19.199999,11.9,43.809998,41.969997,93.0,12.0,4.86,0
22.199999,22.5,19.1,11.9,43.860001,41.969997,93.0,12.0,4.836,0
22.219999,22.5,19.18,11.9,44.27,42.0,93.0,12.0,4.776,0
22.279999,22.5,19.299999,11.9,43.939999,42.0,90.0,12.0,4.836,0
22.244999,22.5,19.279999,11.9,43.91,42.27,87.0,13.0,4.704,0
22.299999,22.5,19.34,12.9,43.57,42.23,87.0,11.0,4.848,0
22.389999,22.5,19.58,12.9,43.790001,42.43,87.0,13.0,4.812,0
22.49,22.5,19.699999,13.9,43.66,42.299999,82.0,12.0,4.884,0
22.555,22.5,19.779999,15.9,43.549999,42.25,77.0,12.0,4.824,0
22.644999,22.5,19.92,16.9,43.529999,42.139999,72.0,12.0,4.884,0
22.754999,22.5,20.1,16.9,43.489998,42.139999,67.0,12.0,4.884,0
22.834999,22.5,20.199999,17.9,43.59,42.099998,69.5,12.0,4.776,0
22.904999,22.5,20.24,17.9,43.549999,42.169998,72.0,12.0,4.656,0
22.984999,22.5,20.32,17.9,43.41,42.099998,67.5,13.0,4.86,0
23.074999,22.5,20.34,17.9,43.27,42.049999,63.0,12.0,4.908,0
23.125,22.5,20.18,17.9,43.110001,41.860001,63.0,12.0,4.872,0
23.164999,22.5,20.299999,17.9,43.149998,41.759998,63.0,12.0,4.824,0
23.195,22.5,20.199999,17.9,43.32,41.599998,61.0,12.0,4.932,0
23.275,22.5,20.4,17.9,43.09,41.439999,59.0,13.0,4.824,0
23.344999,22.5,20.48,17.9,42.5,41.169998,63.0,12.0,4.908,0
23.424999,22.5,20.74,18.9,41.059998,40.73,67.0,12.0,4.728,0
23.475,22.5,20.879999,18.9,40.599998,40.529999,67.0,12.0,4.908,0
23.564999,23.5,21.039999,18.9,40.450001,40.119999,67.0,12.0,4.884,0
23.605,23.5,21.16,18.9,40.27,39.689999,67.0,14.0,4.932,0
23.635,23.5,21.219999,18.9,40.389999,39.149998,67.0,12.0,4.956,0
23.635,23.5,21.24,18.9,41.200001,39.009998,67.0,12.0,4.992,0
23.65,23.5,21.199999,18.9,41.549999,38.950001,67.0,12.0,4.932,0
23.609999,23.5,21.199999,18.9,41.450001,38.860001,67.0,13.0,4.932,0
23.525,23.5,21.1,17.9,42.16,38.98,67.0,12.0,4.98,0
23.494999,23.5,21.1,17.9,42.209999,39.029999,69.5,12.0,4.86,0
23.484999,23.5,20.98,16.9,42.139999,38.98,72.0,13.0,4.92,0
23.445,23.5,20.939999,15.9,41.939999,38.84,72.0,12.0,4.932,0
23.375,23.5,20.82,15.9,42.049999,38.98,72.0,12.0,4.92,0
23.295,23.5,20.76,15.9,41.59,39.219997,74.0,12.0,4.944,0
23.264999,23.5,20.699999,15.9,41.189999,39.209999,76.0,13.0,4.932,0
23.184999,23.5,20.639999,15.9,41.360001,39.32,76.0,12.0,4.956,0
23.254999,23.5,20.639999,14.9,41.290001,39.349998,76.0,12.0,4.92,0
23.244999,23.5,20.619999,14.9,41.290001,39.349998,79.0,12.0,4.92,0
23.234999,23.5,20.6,14.9,41.16,39.419998,82.0,12.0,4.92,0
23.195,23.5,20.6,14.9,41.57,39.419998,82.0,13.0,4.884,0
23.195,23.5,20.539999,14.9,41.450001,39.579998,82.0,12.0,4.92,0
23.184999,23.5,20.52,13.9,41.279999,39.489998,87.5,12.0,4.848,0
23.154999,23.5,20.439999,13.9,41.279999,39.459999,93.0,12.0,4.812,0
23.094999,23.5,20.42,13.9,41.469997,39.57,87.5,12.0,4.8,0
21.484999,22.5,21.84,13.9,47.52,42.450001,82.0,0.0,0.0,0
20.705,22.5,21.84,12.9,52.41,43.919998,81.5,0.0,0.0,0
20.25,22.5,21.82,12.9,55.09,44.610001,81.0,0.0,0.0,0
19.98,22.5,21.779999,12.9,56.52,45.079998,84.0,0.0,0.0,0
19.77,22.5,21.639999,12.9,57.599998,45.43,87.0,0.0,0.0,0
19.584999,22.5,21.48,12.9,59.099998,45.82,90.0,0.0,0.0,0
19.434999,22.5,21.32,12.9,58.709999,46.119999,93.0,0.0,0.0,0
19.264999,22.5,21.18,12.9,58.869999,46.48,90.0,0.0,0.0,0
19.365,22.5,20.66,12.9,58.639999,46.639999,87.0,0.0,0.0,0
19.254999,22.5,20.42,12.9,58.57,47.189999,84.0,0.0,0.0,0
19.234999,22.5,20.26,11.9,58.68,47.559998,81.0,0.0,0.0,0
19.084999,22.5,20.119999,11.9,58.739998,47.919998,78.5,0.0,0.0,0
18.975,22.5,19.98,11.9,58.799999,48.049999,76.0,0.0,0.0,0
18.865,22.5,19.879999,11.9,58.82,48.23,76.0,0.0,0.0,0
18.74,22.5,19.779999,11.9,58.879997,48.549999,76.0,0.0,0.0,0
18.664999,22.5,19.68,11.9,58.98,48.73,76.0,0.0,0.0,0
18.555,22.5,19.58,11.9,59.059998,48.969997,76.0,0.0,0.0,0
18.440001,22.5,19.5,11.9,59.259998,49.169998,76.0,0.0,0.0,0
18.359999,22.5,19.439999,10.9,59.329998,49.309998,76.0,0.0,0.0,0
18.254999,22.5,19.34,10.9,59.199997,49.25,81.5,0.0,0.0,0
18.125,22.5,19.26,10.9,59.199997,49.09,87.0,0.0,0.0,0
18.049999,22.5,19.199999,10.9,59.059998,48.799999,84.0,0.0,0.0,0
17.965,22.5,19.119999,10.9,58.959999,48.649998,81.0,0.0,0.0,0
17.879999,22.5,19.039999,10.9,58.809998,48.68,76.0,0.0,0.0,0
17.799999,22.5,18.98,10.9,58.609997,48.73,71.0,0.0,0.0,0
17.725,22.5,18.92,10.9,57.869999,48.43,79.0,0.0,0.0,0
17.615,22.5,18.84,9.9,57.360001,47.559998,87.0,0.0,0.0,0
17.539999,22.5,18.799999,9.9,57.039997,46.799999,87.0,0.0,0.0,0
17.465,22.5,18.719999,10.9,56.73,46.16,87.0,0.0,0.0,0
17.389999,22.5,18.66,10.9,56.309998,45.629997,90.0,0.0,0.0,0
17.365,22.5,18.639999,10.9,56.009998,45.439999,93.0,0.0,0.0,0
17.295,22.5,18.559999,10.9,55.809998,45.360001,90.0,0.0,0.0,0
17.234999,22.5,18.5,10.9,55.579998,45.279999,87.0,0.0,0.0,0
17.195,22.5,18.48,10.9,55.419998,45.079998,87.0,0.0,0.0,0
17.135,22.5,18.42,9.9,55.099998,44.879997,87.0,0.0,0.0,0
17.084999,22.5,18.379999,9.9,54.959999,44.619999,90.0,0.0,0.0,0
17.025,22.5,18.34,9.9,54.82,44.48,93.0,0.0,0.0,0
16.994999,22.5,18.299999,9.9,54.449997,44.349998,87.0,0.0,0.0,0
16.904999,22.5,18.24,9.9,54.049999,44.07,81.0,0.0,0.0,0
16.83,22.5,18.199999,9.9,53.809998,43.509998,84.0,0.0,0.0,0
21.035,22.5,17.52,9.9,47.66,41.02,87.0,10.0,4.812,0
20.895,22.5,17.6,9.9,47.639999,39.75,87.0,12.0,4.848,0
20.824999,22.5,17.639999,9.9,47.869999,39.219997,87.0,12.0,4.848,0
20.785,22.5,17.52,9.9,48.119999,38.899998,84.0,12.0,4.812,0
20.754999,22.5,17.559999,9.9,48.849998,38.899998,81.0,12.0,4.944,0
20.725,22.5,17.6,9.9,48.919998,38.969997,84.0,13.0,4.692,0
20.705,22.5,17.539999,9.9,49.029999,38.969997,87.0,12.0,4.896,0
20.67,22.5,17.539999,9.9,49.09,39.0,84.0,12.0,4.956,0
20.885,22.5,17.859999,9.9,40.279999,38.459999,81.0,13.0,4.824,0
21.225,22.5,17.4,9.9,38.110001,36.82,84.0,11.0,4.824,0
21.359999,22.5,16.92,9.9,37.27,35.950001,87.0,12.0,4.776,0
21.42,22.5,17.98,9.9,36.91,35.509998,79.0,13.0,4.8,0
21.48,22.5,17.26,9.9,36.880001,35.099998,71.0,11.0,4.812,0
21.525,22.5,17.52,10.9,36.68,34.799999,73.5,13.0,4.776,0
21.695,22.5,18.02,10.9,36.579998,34.279999,76.0,11.0,4.788,0
21.779999,22.5,17.74,10.9,37.110001,34.02,71.0,13.0,4.836,0
21.83,22.5,18.32,11.9,36.459999,33.829998,66.0,11.0,4.836,0
21.889999,22.5,17.74,11.9,37.16,33.799999,66.0,12.0,4.788,0
21.924999,22.5,17.639999,11.9,37.989998,33.939999,66.0,13.0,4.716,0
21.99,22.5,17.279999,12.9,38.32,33.75,66.5,11.0,4.8,0
22.01,22.5,17.5,13.9,38.389999,33.829998,67.0,13.0,4.824,0
22.1,22.5,17.119999,13.9,38.98,33.950001,69.5,11.0,4.824,0
22.195,22.5,16.859999,15.9,38.149998,33.84,72.0,13.0,4.824,0
22.25,22.5,17.76,15.9,37.829998,33.719997,72.0,12.0,4.86,0
22.33,22.5,17.559999,15.9,38.809998,33.48,72.0,12.0,4.812,0
22.379999,22.5,17.859999,15.9,39.099998,33.59,72.0,12.0,4.836,0
22.48,22.5,17.68,17.9,39.579998,33.739998,72.0,12.0,4.872,0
22.584999,22.5,18.539999,17.9,39.149998,33.860001,72.0,12.0,4.86,0
22.824999,22.5,18.26,17.9,39.75,34.009998,72.0,12.0,4.884,0
22.959999,22.5,18.24,17.9,40.829998,34.459999,72.0,14.0,4.908,0
23.025,22.5,18.42,17.9,40.889999,35.07,72.0,12.0,4.86,0
23.115,22.5,18.699999,17.9,40.869999,35.469997,69.5,12.0,4.908,0
23.275,22.5,21.199999,17.9,39.040001,35.759998,67.0,13.0,4.788,0
23.445,22.5,21.439999,17.9,39.09,35.98,67.0,11.0,4.812,0
23.525,23.5,21.639999,17.9,39.07,36.259998,67.0,13.0,4.908,0
23.664999,23.5,21.74,17.9,39.209999,36.529999,67.0,12.0,4.908,0
23.699999,23.5,21.5,18.9,39.66,36.759998,67.0,12.0,4.92,0
23.715,23.5,21.639999,18.9,40.34,36.829998,72.0,12.0,4.98,0
23.699999,23.5,21.74,17.9,41.02,37.059998,77.0,13.0,4.98,0
23.635,23.5,22.0,17.9,41.779999,37.290001,77.0,12.0,4.896,0
23.584999,23.5,21.74,17.9,42.700001,37.559998,77.0,12.0,4.968,0
23.525,23.5,21.779999,17.9,43.200001,37.969997,77.0,13.0,4.92,0
23.455,23.5,21.68,16.9,43.610001,38.459999,77.0,12.0,4.908,0
23.434999,23.5,21.66,15.9,43.77,38.98,79.5,12.0,4.896,0
23.404999,23.5,21.559999,15.9,43.299999,39.329998,82.0,12.0,4.86,0
23.404999,23.5,21.4,14.9,43.57,39.719997,84.5,12.0,4.908,0
23.385,23.5,21.32,14.9,43.59,40.139999,87.0,13.0,4.896,0
23.355,23.5,21.24,14.9,43.48,40.52,87.0,12.0,4.908,0
23.355,23.5,21.08,13.9,43.399998,40.809998,87.0,12.0,4.884,0
23.404999,23.5,21.02,13.9,43.450001,40.959999,87.0,12.0,4.896,0
23.404999,23.5,20.939999,13.9,43.389999,41.200001,87.0,12.0,4.896,0
23.404999,23.5,20.779999,12.9,43.57,41.360001,90.0,12.0,4.86,0
23.404999,23.5,20.76,12.9,43.709999,41.459999,93.0,12.0,4.86,0
23.385,23.5,20.74,13.9,43.619999,41.52,93.0,14.0,4.776,0
23.404999,23.5,20.68,12.9,43.57,41.360001,93.0,10.0,4.848,0
23.4,23.5,20.66,12.9,44.619999,41.379997,90.0,14.0,4.788,0
22.0,22.5,22.279999,12.9,49.09,44.209999,87.0,0.0,0.0,0
21.164999,22.5,22.379999,12.9,52.48,46.139999,90.0,0.0,0.0,0
20.75,22.5,22.379999,12.9,54.469997,47.18,93.0,0.0,0.0,0
20.459999,22.5,22.32,12.9,55.329998,48.079998,87.0,0.0,0.0,0
20.35,22.5,22.08,11.9,56.349998,48.27,81.0,0.0,0.0,0
20.215,22.5,21.959999,11.9,56.539997,48.559998,84.0,0.0,0.0,0
20.17,22.5,21.68,11.9,56.57,48.700001,87.0,0.0,0.0,0
20.119999,22.5,21.48,11.9,56.799999,48.709999,90.0,0.0,0.0,0
20.23,22.5,21.039999,11.9,57.009998,48.369999,93.0,0.0,0.0,0
20.215,22.5,20.879999,11.9,57.009998,48.5,93.0,0.0,0.0,0
20.17,22.5,20.699999,11.9,56.899998,48.709999,93.0,0.0,0.0,0
20.125,22.5,20.6,11.9,56.73,48.869999,90.0,0.0,0.0,0
20.07,22.5,20.48,11.9,56.669998,48.950001,87.0,0.0,0.0,0
20.029999,22.5,20.379999,11.9,56.639999,49.149998,87.0,0.0,0.0,0
19.98,22.5,20.279999,11.9,56.639999,49.309998,87.0,0.0,0.0,0
19.924999,22.5,20.199999,11.9,56.639999,49.469997,90.0,0.0,0.0,0
19.879999,22.5,20.119999,11.9,56.610001,49.529999,93.0,0.0,0.0,0
19.834999,22.5,20.059999,11.9,56.59,49.489998,90.0,0.0,0.0,0
19.809999,22.5,20.0,11.9,56.559998,49.459999,87.0,0.0,0.0,0
19.734999,22.5,19.92,10.9,56.610001,49.41,87.0,0.0,0.0,0
19.699999,22.5,19.9,10.9,56.59,49.279999,87.0,0.0,0.0,0
19.664999,22.5,19.859999,10.9,56.639999,48.899998,87.0,0.0,0.0,0
19.625,22.5,19.799999,10.9,56.68,48.450001,87.0,0.0,0.0,0
19.584999,22.5,19.76,10.9,56.719997,47.989998,87.0,0.0,0.0,0
19.545,22.5,19.719999,10.9,56.739998,47.539997,87.0,0.0,0.0,0
19.525,22.5,19.66,10.9,56.68,47.349998,87.0,0.0,0.0,0
19.484999,22.5,19.619999,10.9,56.649998,47.209999,87.0,0.0,0.0,0
19.449999,22.5,19.58,10.9,56.66,47.209999,87.0,0.0,0.0,0
19.424999,22.5,19.559999,10.9,56.619999,47.139999,87.0,0.0,0.0,0
19.395,22.5,19.52,10.9,56.59,46.82,87.0,0.0,0.0,0
19.359999,22.5,19.48,10.9,56.59,46.039997,87.0,0.0,0.0,0
19.314999,22.5,19.459999,9.9,56.559998,45.41,90.0,0.0,0.0,0
19.25,22.5,19.42,9.9,56.549999,44.789997,93.0,0.0,0.0,0
19.244999,22.5,19.4,9.9,56.48,44.239998,90.0,0.0,0.0,0
19.244999,22.5,19.359999,9.9,56.419998,43.549999,87.0,0.0,0.0,0
19.234999,22.5,19.34,9.9,56.369999,42.939999,90.0,0.0,0.0,0
19.234999,22.5,19.299999,9.9,56.279999,42.360001,93.0,0.0,0.0,0
19.234999,22.5,19.26,9.9,56.219997,42.049999,93.0,0.0,0.0,0
19.184999,22.5,19.26,9.9,56.119999,41.779999,93.0,0.0,0.0,0
19.145,22.5,19.219999,9.9,56.02,41.809998,90.0,0.0,0.0,0
21.52,22.5,17.699999,9.9,52.289997,41.25,87.0,9.0,4.824,0
21.334999,22.5,16.959999,9.9,51.709999,40.98,84.0,12.0,4.74,0
21.244999,22.5,17.699999,9.9,51.43,40.619999,81.0,11.0,4.776,0
21.205,22.5,17.219999,10.9,51.48,40.290001,81.0,13.0,4.74,0
21.154999,22.5,17.699999,10.9,50.27,39.969997,81.0,11.0,4.92,0
21.1,22.5,17.66,10.9,49.610001,39.629997,84.0,13.0,4.992,0
21.094999,22.5,17.6,9.9,49.389999,39.329998,87.0,12.0,4.668,0
21.074999,22.5,17.559999,9.9,49.789997,39.110001,87.0,12.0,4.644,0
21.254999,22.5,17.66,9.9,40.829998,38.439999,87.0,12.0,4.764,0
21.609999,22.5,17.940001,9.9,40.779999,37.68,87.0,12.0,4.8,0
21.75,22.5,17.799999,9.9,40.790001,37.369999,87.0,12.0,4.62,0
21.809999,22.5,17.52,9.9,41.23,37.169998,84.0,12.0,4.788,0
21.84,22.5,17.440001,9.9,41.110001,37.139999,81.0,12.0,4.752,0
21.859999,22.5,17.959999,10.9,41.379997,37.16,78.5,12.0,4.728,0
21.869999,22.5,18.1,10.9,41.66,37.23,76.0,12.0,4.836,0
21.895,22.5,17.76,10.9,41.450001,37.279999,76.0,11.0,4.812,0
21.93,22.5,17.559999,11.9,42.369999,37.329998,76.0,13.0,4.86,0
21.889999,22.5,17.559999,12.9,42.969997,37.619999,76.0,12.0,4.752,0
21.9,22.5,17.059999,12.9,43.540001,37.68,76.0,12.0,4.872,0
21.914999,22.5,17.02,13.9,43.219997,37.75,73.5,12.0,4.812,0
21.959999,22.5,17.18,14.9,43.209999,37.719997,71.0,12.0,4.8,0
22.039999,22.5,17.5,15.9,42.799999,37.57,69.0,12.0,4.812,0
22.129999,22.5,16.9,15.9,43.349998,37.439999,67.0,11.0,4.812,0
22.209999,22.5,17.379999,16.9,42.989998,37.329998,67.0,13.0,4.812,0
22.26,22.5,17.1,16.9,42.82,37.200001,67.0,12.0,4.812,0
22.379999,22.5,17.619999,17.9,41.809998,37.02,65.0,12.0,4.884,0
22.51,22.5,17.32,18.9,41.489998,36.75,63.0,12.0,4.848,0
22.629999,22.5,17.76,18.9,41.419998,36.579998,61.0,12.0,4.788,0
22.73,22.5,17.639999,18.9,41.5,36.450001,59.0,12.0,4.836,0
22.84,22.5,17.699999,18.9,41.599998,36.419998,57.0,12.0,4.8,0
22.93,22.5,17.559999,18.9,42.16,36.610001,55.0,12.0,4.848,0
23.0,22.5,17.24,18.9,42.889999,36.68,53.0,12.0,4.836,0
23.094999,22.5,17.859999,18.9,42.299999,36.630001,51.0,12.0,4.848,0
23.154999,22.5,17.539999,18.9,43.219997,36.829998,53.0,13.0,4.896,0
23.189999,22.5,18.199999,18.9,43.049999,36.959999,55.0,11.0,4.836,0
23.264999,22.5,17.52,18.9,43.32,37.119999,53.0,13.0,4.812,0
23.174999,22.5,17.52,18.9,43.02,37.329998,51.0,12.0,4.848,0
23.244999,22.5,17.539999,18.9,43.009998,37.389999,53.0,12.0,4.884,0
23.324999,22.5,17.98,18.9,42.700001,37.189999,55.0,12.0,4.872,0
23.334999,22.5,18.639999,18.9,42.5,37.02,57.0,12.0,4.872,0
23.305,22.5,18.699999,18.9,41.66,36.649998,59.0,14.0,4.956,0
23.275,22.5,20.939999,18.9,39.279999,36.299999,63.0,12.0,4.896,0
23.41,22.5,21.199999,18.9,37.509998,35.739998,67.0,12.0,4.704,0
23.494999,22.5,21.32,17.9,37.849998,35.139999,64.5,13.0,4.908,0
23.514999,23.5,21.199999,16.9,38.299999,35.139999,62.0,11.0,4.824,0
23.484999,23.5,21.16,15.9,38.43,35.139999,69.0,13.0,4.896,0
23.445,23.5,21.059999,14.9,38.790001,35.41,76.0,12.0,4.872,0
23.41,23.5,21.0,14.9,39.309998,35.739998,76.0,12.0,4.86,0
23.394999,23.5,20.9,14.9,39.93,36.23,76.0,12.0,4.884,0
23.385,23.5,20.84,13.9,39.989998,36.529999,76.0,12.0,4.896,0
23.385,23.5,20.799999,13.9,39.959999,36.73,76.0,13.0,4.896,0
23.334999,23.5,20.74,13.9,40.029999,36.989998,78.5,12.0,4.836,0
23.375,23.5,20.699999,13.9,40.309998,37.02,81.0,12.0,4.584,0
23.295,23.5,20.639999,13.9,39.899998,37.09,81.0,12.0,4.764,0
23.264999,23.5,20.52,13.9,39.899998,37.189999,81.0,12.0,4.8,0
23.25,23.5,20.5,13.9,39.779999,37.130001,81.0,12.0,4.812,0
22.139999,22.5,22.08,12.9,44.099998,39.0,81.0,0.0,0.0,0
21.455,22.5,22.18,12.9,47.259998,40.259998,81.0,0.0,0.0,0
21.094999,22.5,22.199999,12.9,49.09,41.09,81.0,0.0,0.0,0
20.879999,22.5,22.16,12.9,50.239998,41.529999,84.0,0.0,0.0,0
20.719999,22.5,22.039999,12.9,51.189999,42.0,87.0,0.0,0.0,0
20.59,22.5,21.92,12.9,51.219997,42.34,87.0,0.0,0.0,0
